1349668800,12.08,10120300,38366,25.20649543,3013,0.5,0
1349841600,12.15,10135000,32255,22.62510734,3043,0.5,0
1350014400,12.15,10149450,24200,22.92880006,3067,0.5,0
1350187200,12,10163650,26981,20.9547974,3096,0.5,0
1350360000,11.99,10179100,33464,23.08064641,3126,0.5,0
1350532800,11.95998,10193900,28432,23.67252096,3156,0.5,0
1350705600,11.85,10208750,27673,21.07617995,3183,0.5,0
1350878400,11.81,10224950,35647,25.35250632,3215,0.5,0
1351051200,11.82,10239600,33568,23.8252469,3249,0.5,0
1351224000,11.09988,10254550,22540,24.58887661,3272,0.5,0
1351396800,10.61,10271900,17381,25.81068415,3288,0.5,0
1351569600,10.85,10287250,29930,24.47480664,3311,0.5,0
1351742400,11.279,10300950,25458,22.17516038,3336,0.5,0
1351915200,10.60097,10315350,25264,23.48924396,3359,1,0
1352091600,10.9,10331000,32202,25.13184843,3384,1,0
1352264400,11.21603,10345650,37442,25.78889022,3414,1,0
1352437200,11.07,10361000,26851,23.81776485,3441,1,0
1352610000,10.939,10375600,23728,21.68237904,3463,1,0
1352782800,11.129,10389450,24841,22.77487591,3485,1,0
1352955600,11.114,10403450,37743,22.77487591,3514,1,0
1353128400,11.8,10417550,34273,23.61218753,3548,1,0
1353301200,11.79998,10431650,35160,20.59786571,3578,1,0
1353474000,11.784,10447300,41245,25.78919772,3614,1,0
1353646800,12.43,10461900,31482,24.28203682,3644,1,0
1353819600,12.6,10477050,34821,23.61218753,3672,1,0
1353992400,12.52999,10492600,29528,25.98426193,3702,1,0
1354165200,12.599,10504650,39050,28.20660012,3736,1,0
1354338000,12.68778,10511875,37722,27.35185466,3764,1,0
1354510800,12.67901,10519400,22407,25.64236375,3783,1,0
1354683600,13.5,10525175,33176,20.513891,3811,1,0
1354856400,13.68,10531850,32887,21.19768736,3843,1,0
1355029200,13.53,10538475,32838,22.22338191,3871,1,0
1355202000,13.63999,10545650,36341,24.29223366,3905,1,0
1355374800,13.79989,10552275,40260,22.78443985,3939,1,0
1355547600,13.7722,10557825,33526,19.76885222,3972,1,0
1355720400,13.498,10563850,40828,21.10911339,4004,1,0
1355893200,13.399,10570575,49016,23.95716837,4046,1,0
1356066000,13.6475,10576300,40658,20.27145016,4079,1,0
1356238800,13.48547,10583350,39228,23.11950514,4117,1,0
1356411600,13.45,10589600,27560,20.60651545,4146,1,0
1356584400,13.47,10597225,43119,23.84708488,4182,1,0
1356757200,13.67,10604975,39248,19.84788431,4221,1,0
1356930000,13.59,10613175,34228,24.88391466,4255,1,0
1357102800,13.4,10621175,38986,23.10649218,4284,1,0
1357275600,13.48986,10628700,49926,20.88471409,4323,1,0
1357448400,13.52999,10635975,34519,21.03283263,4353,1,0
1357621200,13.83,10643750,35390,23.26118199,4387,1,0
1357794000,14.32,10650750,51393,23.58425396,4430,1,0
1357966800,14.34999,10656750,46836,19.22278234,4473,1,0
1358139600,14.3,10663650,43799,24.87654185,4512,1,0
1358312400,14.689,10669900,52197,19.86892628,4553,1,0
1358485200,15.985,10676100,50896,20.19199825,4598,1,0
1358658000,15.89,10682925,41636,21.32275015,4640,1,0
1358830800,17.59,10689775,40199,20.67660621,4676,1,0
1359003600,19.18999,10696825,46607,23.90732593,4722,1,0
1359176400,17.61926,10704050,53420,22.13679333,4767,1,0
1359349200,18.45,10711550,52321,21.84163609,4814,1,0
1359522000,19.7,10719225,45810,21.39890022,4861,1,0
1359694800,21.3,10727800,56756,22.5795292,4907,1,0
1359867600,20.68,10735950,56212,24.35047267,4958,1,0
1360040400,20.79,10744650,53445,28.00576717,5006,1,0
1360213200,22.15,10752200,58215,24.09798571,5051,1,0
1360386000,23.69997,10759400,50847,22.14409498,5102,1,0
1360558800,24.1955,10767475,58835,25.88905221,5153,1,0
1360731600,26.09999,10774975,57398,25.56340376,5205,1,0
1360904400,26.99898,10783475,57505,28.65706409,5256,1,0
1361077200,25.6083,10792850,50400,30.28530636,5302,1,0
1361250000,28.78999,10801025,55598,30.12780025,5348,1,0
1361422800,29.80012,10810275,58996,35.7540762,5402,1,0
1361595600,29.27998,10818350,59386,29.40182916,5455,1,0
1361768400,30.25001,10827325,65164,35.39109065,5509,1,0
1361941200,31.40181,10836275,62952,36.84303283,5564,1,0
1362114000,34.87799,10844500,65797,34.30627041,5622,1,0
1362286800,34.10007,10852050,49631,33.00350064,5672,3,0
1362459600,40.04,10860175,56039,32.56924406,5727,3,0
1362632400,42.49271,10868025,62423,33.00350064,5788,3,0
1362805200,46.01112,10875925,47671,36.91180993,5840,3,0
1362974400,47.7397,10885200,67610,40.38586263,5905,3,0
1363147200,46.79999,10892000,56177,33.43775723,5952,3,0
1363320000,47.25005,10900875,60064,40.96623399,6008,3,0
1363492800,47.4419,10910350,34164,48.91850294,6046,3,0
1363665600,57.76,10919750,48705,47.47263586,6087,3,0
1363838400,73.8,10930000,53840,53.73805988,6133,3,0
1364011200,63,10940875,58002,50.60534787,6191,3,0
1364184000,73.88798,10949700,51011,45.26778087,6239,3,0
1364356800,88.9,10956750,51993,41.93926757,6287,3,0
1364529600,89.05,10965775,66205,60.57894204,6349,3,0
1364702400,92.50001,10973850,44586,52.25765879,6406,3,0
1364875200,108.73,10983675,60268,58.24898273,6463,8,0
1365048000,131.99899,10992125,69048,53.25621278,6530,8,0
1365220800,142.49765,10999925,57200,64.07971834,6584,8,0
1365393600,184,11008200,63470,64.46114524,6647,8,0
1365566400,198,11017000,68820,70.18254866,6709,8,0
1365739200,76.488,11025425,60395,65.98685282,6773,8,0
1365912000,91,11033475,53417,62.17258387,6822,8,0
1366084800,91,11042050,65797,69.80112177,6879,8,0
1366257600,96.5,11050300,52605,72.71669197,6930,8,0
1366430400,123.86,11057050,48016,64.68662782,6981,8,0
